nb_hyphens,nb_underscore,nb_percent,onmouseover,iframe,google_index,safe_anchor,nb_redirection,punycode,page_rank,longest_words_raw,port,nb_star,avg_word_host,nb_colon,statistical_report,whois_registered_domain,tld_in_subdomain,ratio_intMedia,nb_hyperlinks,web_traffic,ip,brand_in_path,popup_window,empty_title,https_token,ratio_intHyperlinks,ratio_extHyperlinks,nb_tilde,nb_at,nb_space,random_domain,nb_subdomains,tld_in_path,shortening_service,links_in_tags,length_words_raw,nb_dots,phish_hints,shortest_word_host,longest_word_host,length_hostname,nb_and,path_extension,nb_semicolumn,domain_registration_length,domain_in_title,avg_words_raw,nb_comma,domain_with_copyright,abnormal_subdomain,nb_www,nb_com,dns_record,nb_external_redirection,nb_dslash,char_repeat,ratio_digits_url,external_favicon,shortest_word_path,prefix_suffix,nb_slash,shortest_words_raw,nb_extCSS,longest_word_path,suspecious_tld,ratio_digits_host,brand_in_subdomain,login_form,length_url,http_in_path,ratio_extRedirection,ratio_extMedia,avg_word_path,ratio_extErrors,nb_eq,nb_dollar,domain_age,nb_qm,domain_in_brand,right_clic,class_status
0,0,0,0,0,1,100.0,0,0,3,11,0,0,7.0,1,0,0,0,100.0,11,0,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,5,3,1,3,11,19,0,0,0,315,1,5.0,0,0,0,1,0,0,0,0,3,0.0,0,3,0,4,3,0,5,0,0.0,0,0,40,0,0.0,0.0,3.666666667,0.0,0,0,2241,0,0,0,1
0,1,0,0,0,1,19.13357401,1,0,0,11,0,0,8.0,1,0,0,0,0.0,421,837228,0,0,0,0,1,0.180522565,0.819477435,0,0,0,1,3,0,0,21.73913043,7,3,0,5,11,24,0,0,0,1802,1,5.571428571,0,1,0,0,0,0,0,0,2,0.0,1,2,0,5,2,12,10,0,0.0,0,1,60,0,0.107246377,100.0,4.6,0.005797101,1,0,-1,1,0,0,1
0,0,0,0,0,1,0.0,1,0,7,7,0,0,1.0,1,0,1,0,0.0,0,1083622,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,1,0.0,2,1,0,1,1,4,0,0,0,0,1,4.0,0,0,0,0,0,0,0,0,0,0.15,0,7,0,3,1,0,7,0,0.0,0,0,20,0,0.0,0.0,7.0,0.0,0,0,-1,0,0,0,1
1,0,0,0,0,1,0.0,0,0,0,15,0,0,9.0,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,2,0,0,0.0,3,2,0,6,15,32,0,0,0,279,1,9.0,0,0,0,0,0,0,0,0,0,0.05,0,0,1,3,6,0,0,0,0.0625,0,0,40,0,0.0,0.0,0.0,0.0,0,0,86,0,0,0,1
0,0,0,0,0,1,30.76923077,1,0,0,17,0,0,11.5,1,0,0,0,0.0,22,0,0,0,0,0,1,0.227272727,0.772727273,0,0,0,0,2,0,0,0.0,4,2,0,6,17,28,0,0,0,198,1,7.5,0,1,0,0,0,0,0,0,0,0.0,1,2,0,4,2,0,5,0,0.0,0,1,44,0,0.294117647,100.0,3.5,0.588235294,0,0,2724,0,0,0,1
0,0,0,0,0,0,100.0,0,0,2,7,0,0,5.0,1,0,0,0,0.0,10,0,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,0,0.0,3,2,0,3,7,15,0,0,0,250,0,4.0,0,0,0,1,0,0,0,0,3,0.0,0,2,0,4,2,0,2,0,0.0,0,0,27,0,0.0,0.0,2.0,0.0,0,0,5958,0,0,0,0
0,0,0,0,0,1,0.0,0,0,0,14,0,0,14.0,1,0,0,0,100.0,13,8774851,0,0,0,0,0,0.846153846,0.153846154,0,0,0,0,1,0,0,60.0,3,1,0,14,14,18,0,0,0,104,1,9.666666667,0,0,0,0,1,0,0,0,1,0.0,0,4,0,5,4,0,11,0,0.0,0,0,44,0,0.0,0.0,7.5,0.0,0,0,261,0,0,0,1
1,0,0,0,0,0,80.0,1,0,5,12,0,0,9.333333333,1,0,0,0,0.0,115,603548,0,0,0,0,1,0.6521739129999999,0.347826087,0,0,0,0,2,0,1,22.22222222,3,2,0,8,12,34,0,0,0,373,1,9.333333333,0,0,0,0,0,0,0,0,0,0.0,1,0,1,3,8,4,0,0,0.0,0,0,42,0,0.2,100.0,0.0,0.0,0,0,7296,0,1,0,0
1,0,0,0,0,1,0.0,0,0,4,8,0,0,5.333333333,1,0,0,0,100.0,11,2390594,0,0,0,0,0,0.454545455,0.545454545,0,0,0,0,3,0,0,100.0,7,3,1,3,8,22,0,0,0,608,1,4.428571429,0,1,0,0,0,0,0,0,1,0.0,0,2,1,5,2,0,6,0,0.0,0,0,49,0,1.0,0.0,3.75,0.333333333,0,0,8157,0,0,0,1
0,0,0,0,0,1,0.0,0,0,0,12,0,0,12.0,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,1,0,0,0.0,4,1,0,12,12,16,0,0,0,230,1,6.0,0,0,0,0,0,0,0,0,2,0.102564103,0,3,0,4,3,0,5,0,0.0,0,0,39,0,0.0,0.0,4.0,0.0,1,0,-1,1,0,0,1
0,0,0,0,0,1,0.0,0,0,0,5,0,0,3.0,1,0,0,0,100.0,45,0,0,0,0,0,1,1.0,0.0,0,0,0,1,2,0,0,100.0,2,2,0,1,5,11,0,0,0,94,1,3.0,0,1,0,0,0,0,0,0,0,0.1578947369999999,0,0,0,3,1,0,0,0,0.272727273,0,0,19,0,0.0,0.0,0.0,0.0,0,0,1733,0,0,0,1
1,0,0,0,0,1,66.66666667,0,0,1,14,0,0,7.25,1,0,0,0,100.0,23,0,0,0,0,0,0,0.956521739,0.043478261,0,0,0,0,3,0,1,100.0,7,5,0,2,14,39,0,0,0,96,1,6.142857143,0,1,1,1,0,0,0,0,3,0.0,0,3,1,4,2,0,6,0,0.0,0,0,64,0,1.0,0.0,4.666666667,0.0,0,0,-1,0,0,0,1
2,0,0,0,0,0,77.55102041,0,0,6,8,0,0,5.5,1,0,0,0,100.0,254,5126,0,0,0,0,0,0.952755906,0.047244094,0,0,0,0,2,0,1,0.0,7,2,0,3,8,16,0,0,0,642,0,4.857142857,0,0,0,1,0,0,0,0,3,0.076923077,0,3,0,5,3,0,6,0,0.0,0,0,52,0,0.25,0.0,4.6,0.333333333,0,0,6298,0,0,0,0
2,0,0,0,0,1,0.0,0,0,0,8,0,0,5.2,1,0,0,1,100.0,10,0,0,0,0,0,1,0.3,0.7,0,0,0,0,3,0,1,0.0,5,3,0,3,8,34,0,0,0,74,0,5.2,0,0,0,0,1,0,0,0,2,0.0,1,0,0,3,3,2,0,0,0.0,0,0,42,0,0.142857143,0.0,0.0,0.0,0,0,657,0,0,0,1
0,0,0,0,0,0,20.37037037,0,0,5,5,0,0,4.0,1,0,0,0,0.0,64,1237904,0,0,0,0,0,0.3125,0.6875,0,0,0,1,2,0,0,88.88888889,2,2,0,3,5,13,0,0,0,166,1,4.0,0,1,0,1,0,0,0,0,3,0.0,0,0,0,3,3,0,0,0,0.0,0,0,22,0,0.045454545,0.0,0.0,0.0,0,0,3122,0,0,0,0
0,0,0,0,0,0,25.0,1,0,5,18,0,0,10.5,1,0,0,0,90.0,137,12866,0,0,0,0,1,0.810218978,0.189781022,0,0,0,0,2,0,0,87.5,4,2,0,3,18,26,0,0,0,259,1,9.5,0,1,0,1,0,0,0,0,3,0.0,0,7,0,4,3,0,10,0,0.0,0,0,52,0,0.192307692,10.0,8.5,0.0,0,0,6681,0,0,0,0
4,0,0,0,0,0,53.57142857,1,0,7,13,0,0,8.0,1,0,0,0,100.0,207,1300,0,0,0,0,1,0.937198068,0.062801932,0,0,0,0,2,0,0,100.0,8,2,0,3,13,21,0,0,0,333,0,5.0,0,1,0,1,0,0,0,0,4,0.0,0,2,0,5,2,0,6,0,0.0,0,0,59,0,0.615384615,0.0,4.0,0.076923077,0,0,5511,0,0,0,0
2,0,0,0,0,0,100.0,0,0,0,14,0,0,8.75,1,0,0,0,0.0,7,0,0,0,0,0,0,0.428571429,0.571428571,0,0,0,0,2,0,0,0.0,4,2,0,6,14,42,0,0,0,36,1,8.75,0,0,0,0,0,0,0,0,1,0.0,1,0,0,3,6,1,0,0,0.0,0,0,51,0,0.0,0.0,0.0,0.0,0,0,2155,0,0,0,1
2,0,0,0,0,0,22.72727273,3,0,4,20,0,0,11.5,1,0,0,0,0.0,177,1264128,0,0,0,0,1,0.830508475,0.169491525,0,0,0,0,2,0,0,66.66666667,5,2,0,3,20,28,0,0,0,327,1,9.0,0,0,0,1,0,0,0,0,4,0.0,1,4,0,4,3,2,10,0,0.0,0,0,61,0,0.066666667,100.0,7.333333333,0.0,0,0,6977,0,0,0,0
1,0,0,0,0,0,0.0,0,0,2,9,0,0,5.666666667,1,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,2,0,0,0.0,6,2,2,3,9,23,0,0,0,1732,1,5.666666667,0,0,0,1,0,0,0,0,3,0.0,0,4,1,5,3,0,7,0,0.0,0,0,51,0,0.0,0.0,5.666666667,0.0,0,0,3747,0,0,0,1
0,3,0,0,0,1,50.0,1,0,2,11,0,0,11.0,1,0,1,0,0.0,7,4956499,0,0,0,0,1,0.857142857,0.142857143,0,0,0,0,1,0,0,100.0,6,1,0,11,11,14,0,0,0,0,0,5.666666667,0,1,0,0,0,0,0,0,0,0.0,0,3,0,4,3,0,6,0,0.0,0,0,49,0,1.0,0.0,4.6,0.0,0,0,-1,0,0,0,0
1,1,0,0,0,1,0.0,0,0,0,14,0,0,5.0,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,2,0,0,0.0,10,2,3,5,5,13,0,0,0,21,1,7.7,0,0,0,0,0,0,0,0,4,0.049019608,0,4,1,10,4,0,14,0,0.0,0,0,102,0,0.0,0.0,8.0,0.0,0,0,3632,0,0,0,1
0,0,0,0,0,1,0.0,1,0,6,11,0,0,8.0,1,0,0,0,0.0,8,20989,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,4,3,0,5,11,20,0,0,0,123,0,7.0,0,0,0,0,0,0,0,0,0,0.048780488,0,4,0,3,4,0,8,0,0.1,0,0,41,0,0.0,0.0,6.0,0.0,0,0,1337,0,0,0,1
11,0,0,0,0,1,46.15384615,2,0,5,12,0,0,5.5,1,0,0,0,83.33333333,128,5347,1,0,0,0,1,0.8125,0.1875,0,0,0,1,3,0,0,84.84848485,16,3,0,3,8,18,0,0,0,51,0,4.625,0,1,0,1,0,0,0,0,5,0.067961165,1,2,1,6,2,0,12,0,0.0,0,0,103,0,0.166666667,16.66666667,4.5,0.0,0,0,8759,0,0,0,0
1,0,0,0,0,1,50.0,0,0,0,56,0,0,3.0,1,0,0,0,100.0,10,0,1,0,0,0,1,0.6,0.4,0,0,0,0,3,0,0,50.0,8,3,0,1,5,14,0,0,0,303,1,9.5,0,0,0,0,0,0,0,0,2,0.290322581,1,2,1,6,1,0,56,0,0.0,0,0,93,0,0.25,0.0,13.4,0.0,0,0,62,0,0,0,1
0,0,0,0,0,1,100.0,0,0,1,5,0,0,4.0,1,0,1,0,0.0,33,1782754,0,0,0,0,1,0.909090909,0.090909091,0,0,0,1,1,0,0,88.88888889,3,1,1,4,4,8,0,0,0,0,0,4.333333333,0,0,0,0,0,0,0,0,0,0.0,1,4,0,4,4,1,5,0,0.0,0,0,26,0,0.0,0.0,4.5,0.0,0,0,-1,0,0,0,0
1,0,0,0,0,1,100.0,1,0,0,15,0,0,15.0,1,0,0,0,0.0,4,0,0,0,0,0,1,1.0,0.0,0,0,0,0,2,1,0,100.0,6,2,2,15,15,19,0,0,0,307,1,7.166666667,0,0,0,0,0,0,0,0,0,0.0,0,2,1,5,2,0,11,0,0.0,0,0,59,0,0.0,0.0,5.6,0.0,0,0,2249,0,0,0,1
0,0,0,0,0,1,6.666666667,1,0,1,17,0,0,17.0,1,0,0,0,100.0,47,0,0,0,0,0,0,0.638297872,0.361702128,0,0,0,0,1,1,0,95.23809524,2,1,0,17,17,21,0,0,0,184,1,11.5,0,1,0,0,1,0,0,0,0,0.027777778,1,6,0,3,6,0,6,0,0.0,0,0,36,0,0.647058824,0.0,6.0,0.058823529,0,0,1276,0,0,0,1
0,2,0,0,0,0,70.46979866,0,0,7,9,0,0,5.5,1,0,0,0,100.0,560,12,0,0,0,0,0,0.921428571,0.078571429,0,0,0,0,2,0,0,100.0,6,2,0,2,9,16,0,0,0,904,0,5.666666667,0,1,0,0,0,0,0,0,0,0.0,0,4,0,4,2,0,8,0,0.0,0,0,51,0,0.8409090909999999,0.0,5.75,0.0681818179999999,0,0,7131,0,1,0,0
0,0,0,0,0,1,0.0,0,0,2,8,0,0,6.0,1,0,1,0,100.0,83,0,1,0,0,0,1,0.289156627,0.710843373,0,0,0,0,3,0,0,41.66666667,5,3,0,6,6,13,0,0,0,0,0,5.8,0,1,0,0,0,0,0,0,2,0.127659574,1,4,0,5,4,0,8,0,0.076923077,0,0,47,0,0.016949153,0.0,5.75,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,1,16.66666667,3,0,0,16,0,0,16.0,1,0,0,0,0.0,146,0,0,0,0,0,1,0.246575342,0.753424658,0,0,0,0,2,0,0,4.87804878,6,2,1,16,16,20,0,0,0,108,1,7.666666667,0,1,0,0,0,0,0,0,2,0.0,1,3,0,6,3,8,10,0,0.0,0,1,62,0,0.036363636,100.0,6.0,0.0,0,0,3910,0,0,0,1
1,0,0,0,0,0,99.72222222,0,0,3,5,0,0,4.333333333,1,0,0,0,100.0,809,73540,0,0,1,0,0,0.991347342,0.008652658,0,0,0,0,2,0,0,62.5,3,2,0,3,5,19,0,0,0,245,0,4.333333333,0,0,0,1,0,0,0,0,3,0.0,1,0,1,3,3,1,0,0,0.0,0,0,28,0,0.142857143,0.0,0.0,0.142857143,0,0,4502,0,0,0,0
0,1,0,0,0,0,50.0,0,0,5,12,0,0,12.0,1,0,0,0,100.0,299,106451,0,0,0,0,0,0.993311037,0.006688963,0,0,0,0,1,0,0,0.0,4,1,0,12,12,16,0,0,0,786,1,8.25,0,0,0,0,0,0,0,0,1,0.0,0,6,0,4,6,0,8,0,0.0,0,0,48,0,1.0,0.0,7.0,0.0,0,0,5057,0,0,0,0
1,0,0,0,0,0,85.45454545,1,0,5,16,0,0,13.0,1,0,0,0,4.545454545,113,2192,0,0,0,0,1,0.637168142,0.362831858,0,0,0,0,2,0,1,50.0,5,2,0,10,16,31,0,0,0,130,1,9.6,0,0,0,0,0,0,0,0,0,0.0,1,6,0,4,6,1,10,0,0.0,0,0,63,0,0.024390244,95.45454545,7.333333333,0.024390244,0,0,7618,0,0,0,0
0,0,0,0,0,0,80.0,0,0,10,11,0,0,5.5,1,0,0,0,0.0,53,8,0,0,0,0,0,0.622641509,0.377358491,0,0,0,0,2,0,0,12.5,3,2,0,3,8,16,0,0,0,2804,1,7.333333333,0,1,0,1,0,0,0,0,5,0.0,1,11,0,3,3,5,11,0,0.0,0,0,36,0,0.0,0.0,11.0,0.0,0,0,8520,0,1,0,0
3,0,0,0,0,0,39.65517241,0,0,8,19,0,0,6.5,1,0,0,0,93.75,190,136,1,0,0,0,0,0.721052632,0.278947368,0,0,0,0,2,0,0,58.82352941,7,2,0,3,10,18,0,0,0,984,1,8.428571429,0,1,0,1,0,0,0,0,6,0.116883117,1,6,0,4,3,3,19,0,0.0,0,0,77,0,0.075471698,6.25,9.2,0.037735849,0,0,5224,0,0,0,0
0,0,0,0,0,1,0.0,0,0,0,32,0,0,7.0,1,0,0,0,0.0,0,0,1,0,0,1,1,0.0,0.0,0,0,0,0,1,0,0,0.0,2,1,0,7,7,10,0,0,0,437,1,19.5,0,0,0,0,0,0,0,0,1,0.352941176,0,32,0,4,7,0,32,0,0.0,0,0,51,0,0.0,0.0,32.0,0.0,0,0,2120,0,0,0,1
0,0,0,0,0,0,100.0,0,0,3,3,0,0,3.0,1,0,0,0,94.44444444,104,244512,0,0,0,0,1,0.884615385,0.115384615,0,0,0,0,2,0,0,85.18518519,2,2,0,3,3,10,0,0,0,205,1,3.0,0,0,0,1,0,0,0,0,3,0.0,1,0,0,2,3,3,0,0,0.0,0,0,17,0,0.166666667,5.555555556,0.0,0.083333333,0,0,5273,0,0,0,0
0,0,0,0,0,1,100.0,1,0,2,32,0,0,19.0,1,0,0,0,80.0,30,0,1,0,0,0,1,0.966666667,0.033333333,0,0,0,0,1,0,0,100.0,4,1,0,19,19,23,0,0,0,77,1,15.75,0,0,0,0,0,0,0,0,2,0.311688312,0,2,0,5,2,0,32,0,0.0,0,0,77,0,0.0,20.0,14.66666667,0.0,0,0,5767,0,0,0,1
7,0,0,0,0,0,0.0,0,0,4,12,0,0,7.0,1,0,0,0,14.28571429,39,3621446,0,0,0,0,1,0.128205128,0.871794872,0,0,0,1,3,0,0,0.0,13,3,0,4,12,27,0,0,0,842,1,4.692307692,0,0,0,0,0,0,0,0,1,0.107142857,1,2,1,5,2,3,6,0,0.111111111,0,0,84,0,0.352941176,85.71428571,4.0,0.0,0,0,2079,0,0,0,0
0,0,0,0,0,0,40.0,1,0,2,17,0,0,10.0,1,0,0,0,100.0,24,707722,0,0,0,0,1,0.875,0.125,0,0,0,0,2,0,0,100.0,2,2,0,3,17,25,0,0,0,78,1,10.0,0,0,0,1,0,0,0,0,3,0.0,0,0,0,3,3,0,0,0,0.0,0,0,33,0,1.0,0.0,0.0,0.0,0,0,2479,0,0,0,0
2,0,0,0,0,0,41.66666667,0,0,5,17,0,0,14.0,1,0,0,0,100.0,101,13186,0,0,0,0,0,0.930693069,0.069306931,0,0,0,0,3,0,0,100.0,13,3,0,14,14,33,1,0,0,200,1,7.538461538,0,1,0,0,0,0,0,0,1,0.049180328,0,1,0,6,1,0,17,0,0.0,0,0,122,0,0.571428571,0.0,6.363636364,0.0,2,0,7836,1,0,0,0
1,0,0,0,0,1,0.0,1,0,1,13,0,0,13.0,1,0,1,0,100.0,13,6104856,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,0,0.0,8,1,3,13,13,17,0,0,0,0,1,5.125,0,0,0,0,0,0,0,0,1,0.0,0,2,1,8,2,0,6,0,0.0,0,0,60,0,0.0,0.0,4.0,0.0,0,0,-1,0,0,0,1
0,0,0,0,0,1,0.0,1,0,0,13,0,0,8.0,1,0,0,0,100.0,103,1416696,0,0,0,0,1,0.932038835,0.067961165,0,0,0,1,3,0,0,81.81818182,4,3,1,3,13,21,0,0,0,319,1,6.0,0,1,0,0,0,1,0,0,1,0.026315789,1,3,0,3,3,1,5,0,0.047619048,0,0,38,0,0.285714286,0.0,4.0,0.0,0,0,6255,0,0,0,1
0,0,0,0,0,0,50.0,1,0,2,11,0,0,7.0,1,0,0,0,4.347826087,84,512629,0,0,0,0,1,0.5476190479999999,0.452380952,0,0,0,0,2,0,0,63.63636364,2,2,0,3,11,19,0,0,0,249,1,7.0,0,1,0,1,0,0,0,0,3,0.0,1,0,0,2,3,3,0,0,0.0,0,0,26,0,0.026315789,95.65217391,0.0,0.0,0,0,2308,0,0,0,0
0,0,0,0,0,1,0.0,0,0,0,11,0,0,7.5,1,0,0,0,0.0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,2,0,0,0.0,3,2,0,4,11,20,0,0,0,222,1,7.0,0,0,0,0,0,0,0,0,1,0.058823529,0,6,0,3,4,0,6,0,0.1,0,0,34,0,0.0,0.0,6.0,0.0,0,0,142,0,0,0,1
1,0,0,0,0,1,100.0,0,0,2,9,0,0,6.0,1,0,0,0,0.0,24,0,0,0,0,0,1,1.0,0.0,0,0,0,0,3,0,0,100.0,6,3,0,3,9,19,0,0,0,335,1,4.0,0,0,0,1,0,0,0,0,3,0.046511628,0,2,1,6,2,0,5,0,0.0,0,0,43,0,0.0,0.0,3.0,0.0,0,0,7715,0,0,0,1
0,0,4,0,0,0,0.0,0,0,10,40,0,0,4.5,1,0,0,0,0.0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,3,1,0,0.0,30,4,1,3,6,14,10,0,0,2975,1,5.366666667,0,0,0,2,1,0,0,0,11,0.0591133,0,1,0,3,1,0,40,0,0.0,0,0,203,1,0.0,0.0,5.428571429,0.0,11,0,8347,1,1,0,1
0,0,0,0,0,0,92.85714286,0,0,3,15,0,0,9.0,1,0,0,0,100.0,12,378774,0,0,0,0,0,0.916666667,0.083333333,0,0,0,0,2,0,0,100.0,2,2,0,3,15,22,0,0,0,0,1,9.0,0,1,0,1,0,0,0,0,4,0.0,0,0,0,2,3,0,0,0,0.0,0,0,30,0,1.0,0.0,0.0,0.0,0,0,-1,0,0,0,0
0,2,0,0,0,0,0.0,0,0,4,14,0,0,9.0,1,0,0,0,100.0,16,321794,0,0,0,0,1,0.9375,0.0625,0,0,0,0,3,0,0,75.0,8,4,0,4,14,25,0,0,0,190,1,6.125,0,0,0,0,0,0,0,0,0,0.0,0,3,0,5,3,0,9,0,0.0,0,0,69,0,0.0,0.0,5.166666667,0.0,0,0,4924,0,0,0,0
3,0,0,0,0,0,14.28571429,1,0,5,8,0,0,5.333333333,1,0,0,0,100.0,175,14227,0,0,0,0,1,0.891428571,0.108571429,0,0,0,0,2,0,0,93.75,6,2,0,3,8,22,0,0,0,1030,1,4.666666667,0,1,0,1,0,0,0,0,4,0.022727273,0,1,1,3,1,0,6,0,0.0,0,0,44,0,0.052631579,0.0,4.0,0.0,0,0,5908,0,0,0,0
4,0,0,0,0,0,33.33333333,1,0,3,10,0,0,5.5,1,0,0,0,100.0,88,0,0,0,0,0,1,0.954545455,0.045454545,0,0,0,0,3,0,0,89.47368421,8,3,0,3,10,29,0,0,0,355,1,5.75,0,1,0,1,0,0,0,0,3,0.0,0,4,0,3,3,0,10,0,0.0,0,0,64,0,0.5,0.0,6.0,0.0,0,0,4027,0,0,0,0
0,0,0,0,0,0,33.33333333,1,0,3,16,0,0,9.5,1,0,0,0,77.77777778,45,763318,0,0,0,0,1,0.422222222,0.577777778,0,0,0,0,2,0,0,40.0,2,2,0,3,16,24,0,0,0,872,1,9.5,0,1,0,1,0,0,0,0,3,0.0,1,0,0,3,3,3,0,0,0.0,0,0,32,0,0.192307692,22.22222222,0.0,0.076923077,0,0,5701,0,0,0,0
0,0,0,0,0,1,0.0,1,0,0,5,0,0,5.0,1,0,0,0,100.0,15,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,1,2,0,0,40.0,4,2,0,5,5,9,0,0,0,335,1,4.5,0,1,0,0,0,0,0,0,1,0.0,1,3,0,4,3,1,5,1,0.0,0,0,32,0,0.0,0.0,4.333333333,0.0,0,0,-1,0,0,0,1
1,0,0,0,0,0,0.0,0,0,2,13,0,0,6.0,1,0,0,1,0.0,31,1196152,0,0,0,0,1,0.032258065,0.967741935,0,0,0,0,3,0,0,0.0,8,4,1,3,9,31,0,0,0,80,0,6.25,0,1,0,0,0,0,0,0,0,0.0,0,4,1,5,3,0,13,0,0.0,0,0,68,0,0.1,100.0,6.5,0.033333333,0,0,1015,0,0,0,1
0,0,0,0,0,1,100.0,0,0,0,13,0,0,13.0,1,0,0,0,100.0,13,0,0,0,0,0,1,1.0,0.0,0,0,0,0,2,0,0,100.0,5,2,0,13,13,17,0,0,0,1078,1,6.8,0,0,0,0,0,0,0,0,1,0.081632653,0,3,0,5,3,0,8,0,0.0,0,0,49,0,0.0,0.0,5.25,0.0,0,0,2573,0,0,0,1
1,0,0,0,0,1,0.0,0,0,0,4,1,0,4.0,2,0,0,0,96.2962963,103,0,0,0,0,0,0,0.7669902909999999,0.233009709,0,0,0,0,1,0,0,92.30769231,2,1,0,4,4,12,0,0,0,194,1,4.0,0,0,0,0,0,0,0,0,0,0.12,1,0,1,3,4,0,0,0,0.0,0,1,25,0,0.791666667,3.703703704,0.0,0.0,0,0,537,0,0,0,1
16,1,0,0,0,1,100.0,1,0,3,136,0,0,7.5,1,0,0,0,100.0,23,0,1,0,0,0,1,0.391304348,0.608695652,0,0,0,0,3,0,0,9.090909091,23,3,0,7,8,22,0,0,0,881,1,22.47826087,0,1,0,0,0,0,0,0,14,0.170289855,1,2,0,4,2,2,136,0,0.181818182,0,0,552,0,0.0,0.0,23.9047619,0.0,1,0,7154,1,0,0,1
0,0,0,0,0,1,0.0,0,0,6,11,0,0,8.0,1,0,0,0,0.0,8,20989,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,1,100.0,2,2,0,5,11,20,0,0,0,124,0,8.0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,3,5,0,0,0,0.05,0,0,29,0,0.0,0.0,0.0,0.0,0,0,1337,0,0,0,1
0,0,0,0,0,0,42.85714286,1,0,4,13,0,0,8.0,1,0,0,0,66.66666667,45,1758310,0,0,0,0,1,0.7333333329999999,0.266666667,0,0,0,0,2,0,0,55.55555556,2,2,0,3,13,21,0,0,0,290,1,8.0,0,0,0,1,0,0,0,0,4,0.0,1,0,0,3,3,0,0,0,0.0,0,0,29,0,0.25,33.33333333,0.0,0.083333333,0,0,1535,0,0,0,0
7,0,0,0,0,0,20.0,0,0,7,9,0,0,7.0,1,0,0,0,0.0,66,6019,0,0,0,0,0,0.712121212,0.287878788,0,0,0,0,1,0,0,79.16666667,12,1,0,7,7,11,0,0,0,164,0,4.833333333,0,0,0,0,0,0,0,0,0,0.134146341,1,1,0,7,1,1,9,0,0.181818182,0,0,82,0,0.210526316,100.0,4.6363636360000005,0.0,0,0,4949,0,0,0,0
0,0,0,0,0,0,66.05166052,1,0,7,9,0,0,5.5,1,0,0,0,100.0,737,12,0,0,0,0,0,0.875169607,0.124830393,0,0,0,0,2,0,0,100.0,5,2,0,2,9,16,0,0,0,904,0,4.8,0,1,0,0,0,0,0,0,0,0.0,0,3,0,4,2,0,6,0,0.0,0,0,41,0,0.467391304,0.0,4.333333333,0.108695652,1,0,7131,1,1,0,0
0,1,0,0,0,1,0.0,0,0,0,13,0,0,13.0,1,0,0,0,100.0,1,0,0,0,0,1,0,1.0,0.0,0,1,0,0,3,0,0,0.0,11,5,0,13,13,19,0,0,0,562,1,6.090909091,0,0,0,0,1,0,0,0,2,0.0,0,3,0,5,3,0,9,0,0.0,0,0,91,0,0.0,0.0,5.4,0.0,1,0,899,1,0,0,1
0,0,0,0,0,0,20.0,0,0,1,7,0,0,5.0,1,0,0,0,98.36065574,139,2819002,0,0,0,0,0,0.935251799,0.0647482009999999,0,0,0,0,2,0,0,85.71428571,2,2,0,3,7,14,0,0,0,101,0,5.0,0,0,0,1,0,0,0,0,3,0.0,1,0,0,3,3,1,0,0,0.0,0,0,23,0,0.111111111,1.6393442619999998,0.0,0.0,0,0,3916,0,0,0,0
0,0,0,0,0,1,28.57142857,0,0,2,5,0,0,4.0,1,0,1,0,0.0,19,8858690,0,0,0,0,0,0.1578947369999999,0.842105263,0,0,0,0,2,0,0,0.0,4,2,0,3,5,12,0,0,0,0,0,3.5,0,0,0,1,0,0,0,0,3,0.0,1,2,0,4,2,1,4,0,0.0,0,0,28,0,0.125,100.0,3.0,0.0,0,0,8934,0,0,0,0
0,0,0,0,0,0,0.0,0,0,3,7,0,0,7.0,1,0,0,0,0.0,0,1096263,0,0,0,1,1,0.0,0.0,0,0,0,0,2,0,0,0.0,2,2,0,7,7,14,0,0,0,386,1,5.0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,4,3,0,3,0,0.0,0,0,26,0,0.0,0.0,3.0,0.0,0,0,7685,0,0,0,0
0,0,0,0,0,0,0.0,1,0,0,12,0,0,7.5,1,0,0,0,0.0,14,2851324,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,0,100.0,3,2,0,3,12,20,0,0,0,252,1,5.666666667,0,0,0,1,0,0,0,0,3,0.09375,0,2,0,4,2,0,2,0,0.15,0,0,32,0,0.0,0.0,2.0,0.0,0,0,112,0,0,0,1
